#Name:: Glass1_UV;Timestamp:: 2026-Feb-13 14:02:25;Device:: Ossila Spectrometer (COM3);Colour:: (57: 207: 25);Integration Time (ms):: 60.0;Accumulation Number:: 1;Averaging Number:: 1;Delay #Time:: 0;Trigger Mode:: Internal;Measurement Type:: Transmission/Reflection;Comments:: 
#Wavelength (nm),Intensity,Smoothed,Background,Reference
414.29,0.0258476584915546,0.025557107735156098,1714.0,40081.0
414.8,0.024778340721975933,0.025721078960375093,1683.0,37896.0
415.32,0.0250096509127006,0.025527409253418416,1652.0,36266.0
415.84,0.0256879136189481,0.025375277201731498,1649.0,34452.0
416.35,0.025009072214830046,0.025446092191555934,1658.0,33068.0
416.87,0.024720295018438653,0.025516418598684074,1646.0,31998.0
417.38,0.026301281011837197,0.025667506406745262,1642.0,30835.0
417.9,0.025228287675798173,0.025526549065911158,1664.0,30006.0
418.41,0.025966039154053776,0.025423488906871402,1666.0,29269.0
418.93,0.025912383095422264,0.02549295080724918,1620.0,28442.0
419.44,0.026550922562835973,0.025556342632772948,1646.0,27532.0
419.96,0.026289218802587788,0.02576484176780683,1687.0,26741.0
